"Variety_ID","Experiment","parent1","Code_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","year","loc","scenarioWater","scenarioTemp","scenarioFull","geneticGroup"
"B106","Ner12R","B106_inra",3066,"B106_H","DROPS",4.4671921019,2017.6092604498,253.6342368746,71.3851197548,80.775912133,201.7844944531,NA,136.6656244734,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"B107","Ner12R","B107_inra",3053,"B107_H","DROPS",6.0454621198,2389.5875427983,299.9376589563,70.1963845985,77.8231630033,201.1425663619,NA,133.1626289082,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"B107","Cra12R","B107_inra",3053,"B107_H","DROPS",1.7158358615,556.2881966424,280.3399695397,70.8526889904,72.3720806562,110.8211320584,147.2055945923,48.1694084624,"2012","Cra","WD","Hot","WD.Hot","Iodent"
"B107","Gai12W","B107_inra",3053,"B107_H","DROPS",12.3366336055,4424.3833355455,318.1344734677,65.9697468445,68.0908738635,272.3493102074,310.4532261144,131.7118545596,"2012","Gai","WW","Cool","WW.Cool","Iodent"
"B107","Kar13W","B107_inra",3053,"B107_H","DROPS",8.2018339738,3007.1342292318,322.0799748815,66.8509736697,68.6831461774,257.3031634241,308.065659335,143.5512022663,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"B107","Mar13R","B107_inra",3053,"B107_H","DROPS",10.4560182442,2687.0152534182,383.485619485,68.649900772,69.8455117897,273.1022877252,302.1296961103,124.3470263217,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Iodent"
"B107","Kar13R","B107_inra",3053,"B107_H","DROPS",11.1327443107,3977.495282296,346.967184947,68.3570052809,67.4445349444,261.927996156,NA,140.8794822308,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Iodent"
"B107","Mur13W","B107_inra",3053,"B107_H","DROPS",7.4838899608,2775.4287513143,331.9669531871,62.9744474432,65.5544510105,267.3259776703,NA,144.035930715,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"B107","Cam12R","B107_inra",3053,"B107_H","DROPS",1.2415189774,406.3202590636,NA,70.8183904916,84.6596701991,142.080321513,171.6959766827,75.6227489437,"2012","Cam","WD","Hot","WD.Hot","Iodent"
"B107","Mur13R","B107_inra",3053,"B107_H","DROPS",6.7251127605,2496.8817609492,315.5442916031,60.8512455708,65.7827520717,260.8176290969,NA,142.9208948574,"2013","Mur","WW","Hot","WW.Hot","Iodent"
"B107","Kar12W","B107_inra",3053,"B107_H","DROPS",9.213307382,3736.1513552569,285.5726044573,67.1018569015,69.680225414,267.3454679148,310.5035404113,159.984645167,"2012","Kar","WW","Cool","WW.Cool","Iodent"
"B108","Cam12R","B108_uh",3074,"B108_H","DROPS",1.729012857,636.0955759902,NA,72.8150813318,83.832001945,138.1732357503,171.5470971571,67.4879015425,"2012","Cam","WD","Hot","WD.Hot","Other"
"B108","Kar13W","B108_uh",3074,"B108_H","DROPS",8.8822395634,3749.8820558107,280.9295791315,65.5300896185,65.4896898771,234.6341964384,296.6184674157,111.9229428971,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B108","Mar13R","B108_uh",3074,"B108_H","DROPS",6.5472034046,2305.6932414993,274.0877865936,68.6379819121,73.048356038,204.4273931342,234.6336507937,94.5685375385,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"B108","Cra12R","B108_uh",3074,"B108_H","DROPS",1.1937725369,559.7264448743,253.8754032089,74.0594918101,80.1745525278,118.8817861838,153.8656653181,51.2068348075,"2012","Cra","WD","Hot","WD.Hot","Other"
"B108","Mur13W","B108_uh",3074,"B108_H","DROPS",7.7212974175,2936.4763953968,318.8173240117,64.1178652357,66.0528154422,276.0284612738,NA,151.7887508172,"2013","Mur","WW","Hot","WW.Hot","Other"
"B108","Gai12W","B108_uh",3074,"B108_H","DROPS",10.4571963303,4029.5945392031,328.1114909855,69.0280418291,66.623037547,233.0724645215,307.8013254795,119.8298570178,"2012","Gai","WW","Cool","WW.Cool","Other"
"B108","Ner12R","B108_uh",3074,"B108_H","DROPS",3.1391779099,1382.0427607052,264.8214286844,69.4048209738,78.506589606,177.6391615898,NA,115.0014487239,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"B108","Kar13R","B108_uh",3074,"B108_H","DROPS",10.4332142016,4227.3289443483,297.0744715636,67.0381970942,65.3645590195,260.5376000326,NA,126.6008596043,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B108","Kar12W","B108_uh",3074,"B108_H","DROPS",7.8221982771,3316.5131611877,278.1702129622,62.3324217261,64.1761497579,265.3284532939,304.7714502168,143.3843415515,"2012","Kar","WW","Cool","WW.Cool","Other"
"B108","Mur13R","B108_uh",3074,"B108_H","DROPS",7.3475559966,3059.6081629525,279.3723089718,63.4365553386,65.6416626389,257.3115643879,NA,143.031487881,"2013","Mur","WW","Hot","WW.Hot","Other"
"B109","Ner12R","B109_uh",3104,"B109_H","DROPS",4.2655395724,1884.1902971946,281.2297896499,69.2410359284,79.8737495424,196.1134328029,NA,129.0171988214,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B109","Mur13W","B109_uh",3104,"B109_H","DROPS",8.410955715,3226.7683258226,317.299505601,65.7119186815,66.2722718973,259.4703459266,NA,145.0604126791,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B109","Kar13W","B109_uh",3104,"B109_H","DROPS",10.2490303208,4020.9289605847,304.0712226036,65.5859047715,67.1358233863,242.8815416287,293.000969333,153.7522630545,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B109","Kar12W","B109_uh",3104,"B109_H","DROPS",10.5015721352,4712.8935200863,278.7505980549,64.5922381075,65.6564454328,265.0052430888,310.5312894471,154.565216113,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"B109","Cam12R","B109_uh",3104,"B109_H","DROPS",1.9761232154,728.0646678151,NA,72.0017168702,81.7817122232,131.5073515726,162.7185516859,66.5426517666,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"B109","Mur13R","B109_uh",3104,"B109_H","DROPS",7.6872409791,2855.4653351096,315.6080232627,61.2811340117,65.1322062981,247.2944073724,NA,124.4594874671,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B109","Kar13R","B109_uh",3104,"B109_H","DROPS",10.6561482711,4191.6540428929,314.2272176944,67.405156624,66.0211125788,247.5674737053,NA,132.1205049282,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B109","Mar13R","B109_uh",3104,"B109_H","DROPS",8.4316489006,2439.9087284339,346.6872032018,69.9950174061,70.804487187,250.0001160467,275.3460142687,113.8738993291,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B109","Cra12R","B109_uh",3104,"B109_H","DROPS",1.9722722478,730.274396032,274.6364092299,70.3385768867,75.6966631697,133.869870782,174.170126878,57.1569722481,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"B109","Gai12W","B109_uh",3104,"B109_H","DROPS",12.9039331054,4362.8978757978,351.8614590008,67.9563941271,67.7302193849,256.6947427007,312.5956068679,133.2462595529,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"B110","Ner12R","B110_uh",3105,"B110_H","DROPS",5.5305884682,2454.2046109955,294.8080275217,70.2539464051,80.825461111,195.0529874921,NA,132.8877934653,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B110","Mur13R","B110_uh",3105,"B110_H","DROPS",9.0440264604,3300.785408538,318.3559974277,62.6466972026,66.9729054735,260.5156841843,NA,130.2857054233,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B110","Gai12W","B110_uh",3105,"B110_H","DROPS",13.1525949141,4967.3706013754,345.2640996561,69.6238979973,70.2725659314,245.3510506782,305.1646014745,140.2063658594,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"B110","Kar12W","B110_uh",3105,"B110_H","DROPS",8.3141862768,2515.1670254967,310.6132836669,65.4119364842,67.7822361801,248.4077375082,297.5979094508,147.5129120599,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"B110","Mur13W","B110_uh",3105,"B110_H","DROPS",9.1352666668,3540.1791132031,302.0067484325,64.3187793665,67.8768476257,261.81270968,NA,134.2192167267,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B110","Kar13R","B110_uh",3105,"B110_H","DROPS",10.7313979313,4527.7482466799,310.2834540251,69.9348658198,68.856730092,264.9599967165,NA,144.6794457403,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B110","Kar13W","B110_uh",3105,"B110_H","DROPS",10.1897130527,3975.0913961429,317.0223128267,67.4303472948,68.8955950897,243.9494454945,291.536225582,141.613203402,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B110","Mar13R","B110_uh",3105,"B110_H","DROPS",7.3727621208,2179.7286480645,344.815692434,67.6873514044,72.0965901222,227.1473869109,252.731416275,115.6230789969,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B110","Cra12R","B110_uh",3105,"B110_H","DROPS",1.8543696768,729.2709184999,261.5051746227,73.4379947176,78.9987952241,111.7601036124,150.9267677299,56.3072689514,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"B110","Cam12R","B110_uh",3105,"B110_H","DROPS",2.6861599429,897.1665789457,NA,73.316269795,82.4790727868,129.7417091223,161.3266082105,71.1470880268,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"B113","Ner12R","B113_uh",3059,"B113_H","DROPS",3.6120092985,1740.42964074,250.4817504309,69.3787792584,82.3096670717,194.8226181156,NA,121.5550096281,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"B113","Cra12R","B113_uh",3059,"B113_H","DROPS",1.600327734,698.820401285,265.6369819457,72.3353665718,78.4775994033,108.6674250939,151.6165956612,42.6133981965,"2012","Cra","WD","Hot","WD.Hot","Other"
"B113","Kar13W","B113_uh",3059,"B113_H","DROPS",9.1336625743,4043.916924543,266.0482459616,68.037641939,68.3402193136,242.1890974338,286.0681714747,130.5628869504,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B113","Kar12W","B113_uh",3059,"B113_H","DROPS",10.0539148164,4866.2122719453,251.4666694026,64.3298150725,66.8822264309,252.9198954883,304.2570674905,149.5767108427,"2012","Kar","WW","Cool","WW.Cool","Other"
"B113","Cam12R","B113_uh",3059,"B113_H","DROPS",1.9235582812,747.9391799211,NA,71.5011330376,82.5939683002,127.6639673938,160.1752411244,64.9284650409,"2012","Cam","WD","Hot","WD.Hot","Other"
"B113","Mur13R","B113_uh",3059,"B113_H","DROPS",6.0320592742,2605.2275961137,274.8229903023,61.659105511,67.9126966099,250.1445634439,NA,124.7451171927,"2013","Mur","WW","Hot","WW.Hot","Other"
"B113","Kar13R","B113_uh",3059,"B113_H","DROPS",10.5334857048,4478.5347764566,298.456263559,67.1234439741,66.7274630004,260.4122982792,NA,131.8923220025,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B113","Mar13R","B113_uh",3059,"B113_H","DROPS",8.3413651185,3336.3068018437,240.3093797809,70.2829284046,73.4964573142,214.9980648334,245.6999618969,96.2636666129,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"B113","Mur13W","B113_uh",3059,"B113_H","DROPS",6.7403771147,3150.7340896815,254.3190066262,64.3200673872,68.6129621342,255.9188686381,NA,127.8914110317,"2013","Mur","WW","Hot","WW.Hot","Other"
"B113","Gai12W","B113_uh",3059,"B113_H","DROPS",11.8162307047,5369.6663327901,278.3834209147,67.2491844997,69.3747832077,252.421203655,299.1315503655,129.8578585297,"2012","Gai","WW","Cool","WW.Cool","Other"
"B37","Ner12R","B37_inra",3085,"B37_H","DROPS",3.9883628565,1744.2444586444,275.9653544069,71.8700554608,83.3662362955,199.5336626039,NA,133.6152287541,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"B37","Kar13W","B37_inra",3085,"B37_H","DROPS",7.3607702196,3220.8229664086,290.4765326402,68.769423963,69.2731382371,245.7127334997,299.3635302803,135.0797970106,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B37","Kar12W","B37_inra",3085,"B37_H","DROPS",10.6578283075,4274.0167511519,303.1056580142,66.167537512,68.0266118739,272.4178180558,321.4580110567,150.2436029261,"2012","Kar","WW","Cool","WW.Cool","Other"
"B37","Cra12R","B37_inra",3085,"B37_H","DROPS",0.7368972199,401.1948662326,276.662329177,73.8569765997,82.5701160779,118.6770545116,157.8744463331,51.298762708,"2012","Cra","WD","Hot","WD.Hot","Other"
"B37","Gai12W","B37_inra",3085,"B37_H","DROPS",9.8366152619,3627.0405504755,343.4896588972,67.9187050043,70.4576478917,256.3433513167,290.7371356598,114.3136433906,"2012","Gai","WW","Cool","WW.Cool","Other"
"B37","Cam12R","B37_inra",3085,"B37_H","DROPS",1.790170983,635.1698538584,NA,71.5412237163,83.0934342943,138.3653623705,170.6722285851,74.0234057859,"2012","Cam","WD","Hot","WD.Hot","Other"
"B37","Mar13R","B37_inra",3085,"B37_H","DROPS",6.7446375674,2015.9918835842,328.7590857103,69.8490036707,73.4683665044,207.6969700222,241.1085885997,86.2501504741,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"B37","Kar13R","B37_inra",3085,"B37_H","DROPS",10.5390898231,4295.8381191876,313.7782778981,69.6169684472,70.8145932885,266.1872325836,NA,136.3947094322,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B37","Mur13W","B37_inra",3085,"B37_H","DROPS",8.3747795574,3398.2218753383,294.4907464578,66.5523963375,69.8262822965,259.2248521063,NA,123.6236934507,"2013","Mur","WW","Hot","WW.Hot","Other"
"B37","Mur13R","B37_inra",3085,"B37_H","DROPS",6.8364404801,2583.3955416539,316.7165394322,63.5378841161,68.3107833944,255.8889577604,NA,132.5358281601,"2013","Mur","WW","Hot","WW.Hot","Other"
"B73","Cam12R","B73_inra",3001,"B73_H","DROPS",2.1413979389,786.4663360522,NA,71.2350774674,82.2155778948,130.4215301358,158.7539932207,70.0045283524,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"B73","Kar13R","B73_inra",3001,"B73_H","DROPS",11.1064875523,4553.884820789,307.4990820741,68.2598465763,67.8988645005,262.0726407755,NA,141.9501143255,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B73","Kar12W","B73_inra",3001,"B73_H","DROPS",11.6582661903,5015.2609152248,269.6599252912,64.6154487884,65.5036122905,255.8432969975,303.4196034703,152.7020960571,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"B73","Gai12W","B73_inra",3001,"B73_H","DROPS",11.5699004961,4237.8635823206,334.5244829567,67.4443269982,66.464886421,255.414764403,325.4149460451,139.08769174,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"B73","Cra12R","B73_inra",3001,"B73_H","DROPS",1.2344068768,552.8447435059,253.7306433589,70.4627621509,77.7359265352,119.8266565916,154.1234561112,57.6034428763,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"B73","Kar13W","B73_inra",3001,"B73_H","DROPS",7.465247808,3092.5099248956,280.0227269086,66.4052894967,64.2252093279,242.957938232,293.7063611548,135.8656707498,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B73","Mur13W","B73_inra",3001,"B73_H","DROPS",9.6506130979,3949.6317631472,290.188130031,63.3972319864,64.7992247238,255.7343450637,NA,133.3987040505,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B73","Mur13R","B73_inra",3001,"B73_H","DROPS",7.8310345654,2991.8458250363,305.9854248971,60.4897231636,63.7190598253,256.9388155918,NA,137.7253864499,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B73","Mar13R","B73_inra",3001,"B73_H","DROPS",6.7294751035,2429.5694217344,278.7539743244,69.6261991503,72.0045490492,225.5310379439,259.0856869706,122.6678600836,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B73","Ner12R","B73_inra",3001,"B73_H","DROPS",5.1832222965,2457.8760789524,249.616754594,69.5222972606,78.2807198933,206.9241885531,NA,137.2712354481,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B84","Kar13R","B84_inra",3009,"B84_H","DROPS",10.3637979442,3924.252431276,333.1472620706,68.1676358631,69.5854989224,231.9128830691,NA,131.7729860774,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B84","Ner12R","B84_inra",3009,"B84_H","DROPS",5.446737201,2280.2950163177,291.1169375875,71.0011935347,78.4794546765,196.7229638283,NA,136.1519796915,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B84","Cra12R","B84_inra",3009,"B84_H","DROPS",1.345403774,588.135761607,270.3664490125,73.0218385131,76.8377049918,125.5669000634,160.6888335847,54.392372982,"2012","Cra","WD","Hot","WD.Hot","Stiff_Stalk"
"B84","Kar13W","B84_inra",3009,"B84_H","DROPS",9.116283316,2356.3742745782,309.3130596765,70.2391433234,69.5351958032,242.5016970475,296.2446167226,133.2162435205,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Stiff_Stalk"
"B84","Cam12R","B84_inra",3009,"B84_H","DROPS",3.0374112486,1036.5750645037,NA,71.0720227685,86.5348768576,140.4242105747,172.9760737914,73.9828335304,"2012","Cam","WD","Hot","WD.Hot","Stiff_Stalk"
"B84","Gai12W","B84_inra",3009,"B84_H","DROPS",12.8648851129,4363.4575546371,362.9170961413,67.9238959218,70.3539854702,267.7819171972,316.9042582549,140.3222548023,"2012","Gai","WW","Cool","WW.Cool","Stiff_Stalk"
"B84","Mar13R","B84_inra",3009,"B84_H","DROPS",8.0949073056,2360.9137095829,342.2111783494,70.3159157179,70.2439477949,256.5489434895,284.8853861603,119.1159849136,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Stiff_Stalk"
"B84","Mur13W","B84_inra",3009,"B84_H","DROPS",8.350391153,3171.6950081578,315.2940048361,63.5637706162,67.0896547946,263.5616082147,NA,143.7966561201,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B84","Mur13R","B84_inra",3009,"B84_H","DROPS",7.4143914716,2834.445466466,310.3844821142,61.8995774173,67.2339446422,249.3871318967,NA,135.3987123482,"2013","Mur","WW","Hot","WW.Hot","Stiff_Stalk"
"B84","Kar12W","B84_inra",3009,"B84_H","DROPS",10.4678001346,4169.4357141492,299.4150775064,64.8129796151,67.5232423588,259.5202415523,306.6396700412,150.6136770017,"2012","Kar","WW","Cool","WW.Cool","Stiff_Stalk"
"B89","Mur13R","B89_inra",3030,"B89_H","DROPS",5.1773811792,2199.7561855668,272.9583481228,58.7985776735,64.993063496,246.5329281943,NA,129.5045957976,"2013","Mur","WW","Hot","WW.Hot","Other"
"B89","Kar13W","B89_inra",3030,"B89_H","DROPS",7.2387912763,2750.0749807526,305.9757668299,64.1314202786,63.256242822,235.2790660721,287.9541686355,125.6323004533,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B89","Mar13R","B89_inra",3030,"B89_H","DROPS",6.9778615194,2224.7553974767,309.7202876921,65.0875983165,67.1793056572,230.2620330988,261.0845139445,92.8180256299,"2013","Mar","WD","Hot(Day)","WD.Hot(Day)","Other"
"B89","Cra12R","B89_inra",3030,"B89_H","DROPS",1.9439065285,95.1167372324,259.3877893887,69.6299022111,80.3734206927,98.8337538368,135.7706965619,47.5303992232,"2012","Cra","WD","Hot","WD.Hot","Other"
"B89","Mur13W","B89_inra",3030,"B89_H","DROPS",4.6135675725,2135.5453372217,263.7995701487,59.3146775716,64.1447085219,257.1546948809,NA,119.3944438426,"2013","Mur","WW","Hot","WW.Hot","Other"
"B89","Gai12W","B89_inra",3030,"B89_H","DROPS",10.7282592684,4280.2316104136,309.1143564954,63.0618135682,65.1579544075,236.2629636148,306.3032047191,111.0900585762,"2012","Gai","WW","Cool","WW.Cool","Other"
"B89","Ner12R","B89_inra",3030,"B89_H","DROPS",4.356440089,1713.7139077705,296.6350801874,65.3769061956,77.4695424387,198.0267228777,NA,125.1751776313,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"B89","Kar13R","B89_inra",3030,"B89_H","DROPS",9.2669668113,3279.3145823717,330.6633982155,66.3448372099,65.5565577322,251.2462412702,NA,112.6767539363,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B89","Kar12W","B89_inra",3030,"B89_H","DROPS",7.2438249574,3303.7419773797,246.9306028511,61.8985144333,63.9528774175,248.9303863442,298.3768352402,141.3917744927,"2012","Kar","WW","Cool","WW.Cool","Other"
"B89","Cam12R","B89_inra",3030,"B89_H","DROPS",0.3774334476,135.8258222848,NA,69.0650334034,81.8512146944,107.8236951097,138.3278005489,54.1143773489,"2012","Cam","WD","Hot","WD.Hot","Other"
"B97","Ner12R","B97_usa",3027,"B97_H","DROPS",6.4321997328,2531.8983293414,298.905757948,68.6638673859,78.9352356664,184.1526353063,NA,120.4476331079,"2012","Ner","WD","Hot(Day)","WD.Hot(Day)","Other"
"B97","Kar13R","B97_usa",3027,"B97_H","DROPS",11.9347142986,4817.5719025612,309.9060425397,71.5428437743,71.5451791462,267.9967901636,NA,136.0186093438,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B97","Kar13W","B97_usa",3027,"B97_H","DROPS",9.3806145972,3564.5879909364,310.6002049128,70.9677803882,71.6176127629,258.7736877152,296.7082227264,133.1241327683,"2013","Kar","WW","Hot(Day)","WW.Hot(Day)","Other"
"B97","Kar12W","B97_usa",3027,"B97_H","DROPS",10.7726478354,4950.3033812719,262.6506932934,65.2963442197,65.9293958683,266.4288952802,306.8410324246,157.8683954438,"2012","Kar","WW","Cool","WW.Cool","Other"
"B97","Mur13R","B97_usa",3027,"B97_H","DROPS",8.7868322435,3316.8516482827,306.7143528183,62.8432843657,66.0370614557,257.3081313764,NA,138.9258431579,"2013","Mur","WW","Hot","WW.Hot","Other"
"B97","Cra12R","B97_usa",3027,"B97_H","DROPS",2.7122441201,1078.928393898,275.9297190909,72.9843368227,76.4006971827,115.5609087738,159.2024113284,50.8972754422,"2012","Cra","WD","Hot","WD.Hot","Other"
